code,id,user_type:id,reconcile,name,note,chart_template_id/id
9040,kp_rrif9040,account.data_account_type_current_liabilities,,Kapital (ulozi) komanditora komanditnog društva-a1,Kapital (ulozi) komanditora komanditnog društva-Analitika 1,l10n_hr_chart_template_rrif
9050,kp_rrif9050,account.data_account_type_current_liabilities,,Državni kapital u udjelima-a1,Državni kapital u udjelima-Analitika 1,l10n_hr_chart_template_rrif
9060,kp_rrif9060,account.data_account_type_current_liabilities,,Kapital članova zadruge-a1,Kapital članova zadruge-Analitika 1,l10n_hr_chart_template_rrif
9100,kp_rrif9100,account.data_account_type_current_liabilities,,Uplaćeni udjeli - dionice iznad svote temeljnog kapitala-a1,Uplaćeni udjeli - dionice iznad svote temeljnog kapitala-Analitika 1,l10n_hr_chart_template_rrif
9110,kp_rrif9110,account.data_account_type_current_liabilities,,Kapitalne pričuve iz dodatnih uplata radi stjecanja posebnih prava u društvu(ili zamjenjivih obveznica)-a1,Kapitalne pričuve iz dodatnih uplata radi stjecanja posebnih prava u društvu (ili zamjenjivih obveznica)-Analitika 1,l10n_hr_chart_template_rrif
9120,kp_rrif9120,account.data_account_type_current_liabilities,,Kapitalne pričuve iz uplata dodatnih činidbi-a1,Kapitalne pričuve iz uplata dodatnih činidbi-Analitika 1,l10n_hr_chart_template_rrif
9130,kp_rrif9130,account.data_account_type_current_liabilities,,Kapitalne pričuve iz ostatka pri smanjenju temeljnog kapitala-a1,Kapitalne pričuve iz ostatka pri smanjenju temeljnog kapitala-Analitika 1,l10n_hr_chart_template_rrif
9140,kp_rrif9140,account.data_account_type_current_liabilities,,Kapitalne pričuve iz drugih izvora-a1,Kapitalne pričuve iz drugih izvora-Analitika 1,l10n_hr_chart_template_rrif
9150,kp_rrif9150,account.data_account_type_current_liabilities,,Kapitalni dobitak iz prodaje vlastitih udjela - dionica-a1,Kapitalni dobitak iz prodaje vlastitih udjela - dionica-Analitika 1,l10n_hr_chart_template_rrif
9160,kp_rrif9160,account.data_account_type_current_liabilities,,Kapitalni dobitak na prodane emitirane dionice-a1,Kapitalni dobitak na prodane emitirane dionice-Analitika 1,l10n_hr_chart_template_rrif
9170,kp_rrif9170,account.data_account_type_current_liabilities,,Kapitalne pričuve iz ulaganja tajnog člana društva (čl. 148. ZTD-a)-a1,Kapitalne pričuve iz ulaganja tajnog člana društva (čl. 148. ZTD-a)-Analitika 1,l10n_hr_chart_template_rrif
9190,kp_rrif9190,account.data_account_type_current_liabilities,,Kapital iz ulaganja obrtnika dobitaša-a1,Kapital iz ulaganja obrtnika dobitaša-Analitika 1,l10n_hr_chart_template_rrif
9200,kp_rrif9200,account.data_account_type_current_liabilities,,Pričuve prema ZTD,Pričuve prema ZTD,l10n_hr_chart_template_rrif
9201,kp_rrif9201,account.data_account_type_current_liabilities,,Pričuve za povećanje temeljnog kapitala,Pričuve za povećanje temeljnog kapitala,l10n_hr_chart_template_rrif
9202,kp_rrif9202,account.data_account_type_current_liabilities,,Pričuve za pokriće gubitka,Pričuve za pokriće gubitka,l10n_hr_chart_template_rrif
9210,kp_rrif9210,account.data_account_type_current_liabilities,,Pričuve za opcijske dionice za zaposlenike,Pričuve za opcijske dionice za zaposlenike,l10n_hr_chart_template_rrif
9211,kp_rrif9211,account.data_account_type_current_liabilities,,Pričuve za otkupljene dionice radi obeštećenja dioničara,Pričuve za otkupljene dionice radi obeštećenja dioničara,l10n_hr_chart_template_rrif
9212,kp_rrif9212,account.data_account_type_current_liabilities,,Pričuve za otkup dionica da bi se spriječila šteta i dr.,Pričuve za otkup dionica da bi se spriječila šteta i dr.,l10n_hr_chart_template_rrif
9213,kp_rrif9213,account.data_account_type_current_liabilities,,Pričuve za vlastite (trezorske) dionice i udjele,Pričuve za vlastite (trezorske) dionice i udjele,l10n_hr_chart_template_rrif
9220,kp_rrif9220,account.data_account_type_current_liabilities,,Otkupljene vlastite dionice,Otkupljene vlastite dionice,l10n_hr_chart_template_rrif
9221,kp_rrif9221,account.data_account_type_current_liabilities,,Otkupljeni vlastiti udjeli,Otkupljeni vlastiti udjeli,l10n_hr_chart_template_rrif
9222,kp_rrif9222,account.data_account_type_current_liabilities,,Vlastite dionice za opcijsku namjenu,Vlastite dionice za opcijsku namjenu,l10n_hr_chart_template_rrif
9230,kp_rrif9230,account.data_account_type_current_liabilities,,"Pričuve za održavanje financijske stabilnosti društva, za razvojne aktivnosti i sl.","Pričuve za održavanje financijske stabilnosti društva, za razvojne aktivnosti i sl.",l10n_hr_chart_template_rrif
9231,kp_rrif9231,account.data_account_type_current_liabilities,,Pričuve za restrukturiranje,Pričuve za restrukturiranje,l10n_hr_chart_template_rrif
9232,kp_rrif9232,account.data_account_type_current_liabilities,,Pričuve radi održavanja boniteta strukture izvora financiranja,Pričuve radi održavanja boniteta strukture izvora financiranja,l10n_hr_chart_template_rrif
9240,kp_rrif9240,account.data_account_type_current_liabilities,,Pričuve za pokriće gubitka u poslovanju,Pričuve za pokriće gubitka u poslovanju,l10n_hr_chart_template_rrif
9241,kp_rrif9241,account.data_account_type_current_liabilities,,Pričuve za nagrade i sl.,Pričuve za nagrade i sl.,l10n_hr_chart_template_rrif
9242,kp_rrif9242,account.data_account_type_current_liabilities,,Slobodne pričuve iz neraspoređenog dobitka,Slobodne pričuve iz neraspoređenog dobitka,l10n_hr_chart_template_rrif
9243,kp_rrif9243,account.data_account_type_current_liabilities,,Pričuve za nerealizirane dobitke iz udjela,Pričuve za nerealizirane dobitke iz udjela,l10n_hr_chart_template_rrif
9300,kp_rrif9300,account.data_account_type_current_liabilities,,"Revalorizacijske pričuve iz procjene dug. nemat. i mat. imovine (HSFIt.6.36.iMRS16,t.39.iMRS38,t.85)","Revalorizacijske pričuve iz procjene dugotrajne nematerijalne i materijalne imovine (HSFI t. 6.36. i MRS 16, t. 39. i MRS 38, t. 85.) (analitika prema revaloriziranim imovinskim stavkama)",l10n_hr_chart_template_rrif
9301,kp_rrif9301,account.data_account_type_current_liabilities,,Pričuve iz revalorizacije financijske imovine,Pričuve iz revalorizacije financijske imovine,l10n_hr_chart_template_rrif
9303,kp_rrif9303,account.data_account_type_current_liabilities,,Ostale revalorizacijske pričuve,Ostale revalorizacijske pričuve,l10n_hr_chart_template_rrif
9310,kp_rrif9310,account.data_account_type_current_liabilities,,Revalorizacijske pričuve iz razdoblja od 2001. do 2004.,Revalorizacijske pričuve iz razdoblja od 2001. do 2004.,l10n_hr_chart_template_rrif
9311,kp_rrif9311,account.data_account_type_current_liabilities,,Revalorizacijske pričuve nastale do kraja 2000.,Revalorizacijske pričuve nastale do kraja 2000.,l10n_hr_chart_template_rrif
9320,kp_rrif9320,account.data_account_type_current_liabilities,,Pričuve iz tečajnih razlika od ulaganja u inozemno poslovanje (MRS 21. t. 39.)-a1,Pričuve iz tečajnih razlika od ulaganja u inozemno poslovanje (MRS 21. t. 39.)-Analitika 1,l10n_hr_chart_template_rrif
9330,kp_rrif9330,account.data_account_type_current_liabilities,,Dobitci/gubitci od udjela u kapitalu do prestanka priznavanja (MRS 1. t. 95. i MRS 39. 55.b)-a1,Dobitci/gubitci od udjela u kapitalu do prestanka priznavanja (MRS 1. t. 95. i MRS 39. 55.b)-Analitika 1,l10n_hr_chart_template_rrif
9340,kp_rrif9340,account.data_account_type_current_liabilities,,Dobitci/gubitci iz zaštite novčanog toka do reklasifikacije (MRS 1. t. 95. i MRS 39. t. 100.)-a1,Dobitci/gubitci iz zaštite novčanog toka do reklasifikacije (MRS 1. t. 95. i MRS 39. t. 100.)-Analitika 1,l10n_hr_chart_template_rrif
9350,kp_rrif9350,account.data_account_type_current_liabilities,,Ostali akumulirani sveobuhvatni dobitci/gubitci - pričuve (MRS 1. t. 96.)-a1,Ostali akumulirani sveobuhvatni dobitci/gubitci - pričuve (MRS 1. t. 96.)-Analitika 1,l10n_hr_chart_template_rrif
94000,kp_rrif94000,account.data_account_type_current_liabilities,,Zadržani dobitak članova društva (analitika po članovima),Zadržani dobitak članova društva (analitika po članovima),l10n_hr_chart_template_rrif
94001,kp_rrif94001,account.data_account_type_current_liabilities,,Zadržani dobitak - neisplaćena dividenda,Zadržani dobitak - neisplaćena dividenda,l10n_hr_chart_template_rrif
